tweet_id,user_id,user_name,created_at,full_text,retweets,favorite
1334599184293502978,2527930848,joao96santos,Thu Dec 03 20:43:35 +0000 2020,"51 / #66DaysOfData

Intermediate SQL Serve by @DataCamp
• [Section 1/4] T-SQL; Aggregations; Removing and Imputing Missing Values; Binning Data w/ CASE

• Bronze Medal Achieved on ""Are You Too Old for Data Science?  👴👵"" https://t.co/YsKLVdQrXU https://t.co/dfCZH6DJRQ",0,3
1334563090004774912,1281890679052857346,ShrutiJ87241031,Thu Dec 03 18:20:10 +0000 2020,"Day 17: #66daysofdata 
-prediction using unsupervised learning  (internship) 
-machine learning save a model for later use",0,4
1334561842262396929,951871594376376320,JackRaifer,Thu Dec 03 18:15:12 +0000 2020,"My latest Article: Road to Data Science 1st Story - Start with Why Data Science https://t.co/SvuQ5XfDWU via @LinkedIn 
#66daysofdata @KenJee_DS",2,10
1334558692222455808,19448058,paulapivat,Thu Dec 03 18:02:41 +0000 2020,"Day 12: #66daysofdata (2.0)

- Worked on data visualization in R 
- sharpening my data wrangling (dplyr) and visualization skills (ggplot2), handing date/time formatting

https://t.co/iYdut9G8PA",0,2
1334553203703119872,909968496011894784,Paiky16,Thu Dec 03 17:40:53 +0000 2020,"Day 7 of #66daysofdata -
⏹️ Completed Day 3 of #adventofcode2020  
⏹️ Completed assignment for deep learning course.",0,3
1334553144554975232,1258031380136509441,thatshutterboi,Thu Dec 03 17:40:39 +0000 2020,"Day 19 of #66daysofdata and today I did One Linear Regression Task along with a Bunch of EDA on IPL data set. It was a very interesting Data set with all the IPL entries from 2008-2019. Will do some more work on it tommorow.
#MachineLearning #DataScience #IPL #EDA #DeepLearning",0,6
1334535804371095553,1453368613,VivanVatsa,Thu Dec 03 16:31:44 +0000 2020,"been stuck in a rut lately.
yeah. ""rut - dataset of lazy people"".
caught you there.

#66daysofdata #DataScience #DataVisualization #data #Python",0,2
1334499739472039936,1453368613,VivanVatsa,Thu Dec 03 14:08:26 +0000 2020,"everyone is a developer until the open source contributors drop in.

#100DaysOfCode  #Python #OpenSource #AI #data #66daysofdata #development #OpenSourceStories #DataEngineeringStudy",6,1
1334449102524858369,1199473474202406912,SadounMohammad,Thu Dec 03 10:47:13 +0000 2020,"Day 6 &amp; 7 #66daysofdata 

I've worked on different technique through R. I revised on the various methods that assist in reading multi-type of a data file such-- as a text file, excel file and SAS. Now I work on the EDA area on CH5 of R4DS book through this chapter.  +",0,1
1334384902729474050,2212129783,sam_jwalsh,Thu Dec 03 06:32:07 +0000 2020,"#66daysofdata
Day 16:
-did some more eda and visualizations on the pubg dataset",0,1
1334377963991789570,1301025989359788033,AMuktineni,Thu Dec 03 06:04:32 +0000 2020,"Day 7 of #66daysofdata (2.0)

Took a break from my usual Python coding exercises. Instead read through an interesting article about examples of APIs used by Data Scientists and a few sample project ideas where these APIs can be used.

https://t.co/SUPDFkjf2a
@KenJee_DS",0,8
1334373653060861953,1300541186864590848,trainandtest,Thu Dec 03 05:47:25 +0000 2020,"What to learn to become a Data Scientist in #2021 ? 

#100DaysOfCode #100DaysOfMLCode #66daysofdata #Data #DataScience #MachineLearning #ML #AI 

https://t.co/57TUKLUzEg",8,5
1334344564354637825,45938414,KiInoue,Thu Dec 03 03:51:49 +0000 2020,"Day41 of #66DaysOfData: reading up on various clustering algorithms: K-means, mean-shift, DBSCAN, and Agglomerative Hierarchical Clustering.",0,1
1334340099232903175,935615163457310722,stsewang17,Thu Dec 03 03:34:05 +0000 2020,Day 1 of #66daysofdata: ✓.,0,1
1334319737665359873,1320782511748927489,NoahHorsleyDS,Thu Dec 03 02:13:10 +0000 2020,"Today I read a great article by @erykml1 about power analysis in Python. 

Day 36 of #66daysofdata
Days missed: 1

https://t.co/W3WGsXeF5e",0,3
1334305578563248129,375194054,ashleybee94,Thu Dec 03 01:16:54 +0000 2020,Join us &amp; get your #66daysofdata t-shirt here!📉💙 https://t.co/4ys3Lw4PdA,0,4
1334304963556638720,375194054,ashleybee94,Thu Dec 03 01:14:28 +0000 2020,12 Day of Christmas..? More like #66DaysofData 😎 https://t.co/WCUWJyhGUU,1,41
1334300217139748870,1332613548,imkeller_5,Thu Dec 03 00:55:36 +0000 2020,Day 44 of #66daysofdata! Started the part about Pandas on Dataquest.,0,2
1334192423719686144,126231516,JohannPiedras,Wed Dec 02 17:47:16 +0000 2020,"All those #66daysofdata , #100DaysOfCode, working with small clients, uploading analysis projects to GitHub, and countless cover letters was fortunately for something. Thanks to those that shared their support, especially my family. The grind continues 🤓 https://t.co/g9DGztmF1n",4,3
1334184503992979456,909968496011894784,Paiky16,Wed Dec 02 17:15:48 +0000 2020,"Day 6 of #66daysofdata -
⏹️ Completed Chapter 3 of Kaggle's Introduction to Deep Learning course. 
⏹️ Completed Day 2 of #adventofcode2020.",0,5
1334184241576497152,1308392951949725697,chanmantweeter,Wed Dec 02 17:14:45 +0000 2020,"Day 13 of #66daysofdata - going through @kaggle's intermediate ML micro-course, and I found a really useful article on 'manipulating machine learning results with random state': https://t.co/Poln2qlkf9",2,4
1334181863175327744,1281890679052857346,ShrutiJ87241031,Wed Dec 02 17:05:18 +0000 2020,"Day 16: #66daysofdata 
- supervised machine learning ,simple linear regression model",1,2
1334180662945824768,1258031380136509441,thatshutterboi,Wed Dec 02 17:00:32 +0000 2020,"Day 18 of #66daysofdata and Today Was filled with studying a little bit of DBMS and SQL revision, followed by Working With Linear Regression. Ending the day with a Video that I made as an Introduction to @kaggle for Some Juniors! That's it for today!
#kaggle #Machinelearning",1,4
1334171904039481346,1310565371389177858,R1SE_823,Wed Dec 02 16:25:44 +0000 2020,"Day 38 of #66daysofdata
- Finished week 10 of ML by Andrew Ng",0,3
1334129944394297344,1244281058255704070,ShibiAkino,Wed Dec 02 13:39:00 +0000 2020,"Day 10 of my #66daysofdata 
Doing some review and self-paced training for SQL and NoSQL.",0,2
1334067824856162304,1300541186864590848,trainandtest,Wed Dec 02 09:32:09 +0000 2020,"Best way to learn #DataScience ? 

#100DaysOfCode #100DaysOfMLCode #66daysofdata",8,5
1334067500410044416,1300541186864590848,trainandtest,Wed Dec 02 09:30:52 +0000 2020,"A Time Series Anomaly detection model for all types of time series. 

#DataScience #Data #MachineLearning #ArtificialIntelligence #AI #ML #100DaysOfCode #100DaysOfMLCode #66daysofdata 

Source: Medium 

https://t.co/DGar6TEBzW",13,12
1334040138788139008,1701937670,kkccookkiiee,Wed Dec 02 07:42:09 +0000 2020,"#day4 of #66daysofdata 
I perform basket analysis using the Kaggle dataset https://t.co/R3Y7JGA2Oh from course example in my last semester class
I finish assignment of logistic neural network week 2 in coursera.",0,2
1334038333828308992,1301025989359788033,AMuktineni,Wed Dec 02 07:34:58 +0000 2020,"Day 6 of #66daysofdata (2.0)

I earned a statement of accomplishment on @DataCamp  for completing Intermediate Importing Data in Python! https://t.co/LVA87TW37t @KenJee_DS",0,13
1334035285013774337,19448058,paulapivat,Wed Dec 02 07:22:51 +0000 2020,"Day 11: #66daysofdata (2.0)

- published Bayes' write-up from yesterday (w/ 🐍 code): https://t.co/kcIK6P3JKc
- continuing ch6. Data Science from Scratch (continuous, normal distribution, central limit theorem)",0,3
1334003756292194304,2212129783,sam_jwalsh,Wed Dec 02 05:17:34 +0000 2020,"#66daysofdata
Day 15:
-Did some EDA on the pubg dataset today, which I had a lot of fun with
-learned more about pitch design from @nickwan's stream",0,3
1334000396457697280,1320782511748927489,NoahHorsleyDS,Wed Dec 02 05:04:13 +0000 2020,"I read about resampling and bootstrapping techniques today. Some of it was review, but it never hurts to brush up on relevant material.

Day 35 of #66daysofdata
Days missed: 1",0,5
1333998693649960960,2771098682,pigglymichele,Wed Dec 02 04:57:27 +0000 2020,"✅ DAY 42 of #66daysofdata 

🥳 I took my tableau specialist exam test and passed yaay 

✨ tried figuring out my project tho and my captain was so nice to help. Deciding how to organize my data before throwing it in tableau since it got over a million rows 🤔

#tableau",0,3
1333977068632039427,1281890679052857346,ShrutiJ87241031,Wed Dec 02 03:31:31 +0000 2020,"Day 15 : #66daysofdata 
- gradient and cost function
- data science app (linear regression)",0,3
1333938493442166787,1332613548,imkeller_5,Wed Dec 02 00:58:14 +0000 2020,Day 43 of #66daysofdata! I finished the numpy part of the Data Scientist in Python track on Data quest. Not much more today.,1,3
1333886019331035136,1293201010840797184,r7asmu7s_en,Tue Dec 01 21:29:44 +0000 2020,Day 57 of #66daysofdata: ✓.,0,3
1333881376072900609,1318596362703962119,dataleftovers,Tue Dec 01 21:11:17 +0000 2020,"Day 23 of #66daysofdata:

Lighter day. But finished lectures for Unit 4 of the Intro to Computational Thinking and Data Science course on Edx. Nearly done with that course.",0,2
1333870071102529542,2527930848,joao96santos,Tue Dec 01 20:26:21 +0000 2020,"50 / #66DaysOfData
•  Published the First Public Version of my Ongoing Kaggle Project ""Are You Too Old for Data Science""
https://t.co/YsKLVdQrXU",0,3
1333862189770235905,1244281058255704070,ShibiAkino,Tue Dec 01 19:55:02 +0000 2020,Day 9 of my Data Science Journey. Learned the Basics of QMF for Workstation. #66daysofdata,1,2
1333838400143572992,909968496011894784,Paiky16,Tue Dec 01 18:20:30 +0000 2020,"Day 5 of #66daysofdata -
⏹️ Completed Chapter 1&amp;2 of Kaggle's Introduction to Deep Learning course. 
⏹️ Completed Day 1 of #adventofcode2020.
If anyone is interested to solve small programming puzzles for 25 Days can join at- https://t.co/t79Dr71C6m",0,2
1333837069899198469,1308392951949725697,chanmantweeter,Tue Dec 01 18:15:13 +0000 2020,"Days 5-12 of #66daysofdata: I've been working through Python Prog. Fundamentals (free course) on @udacity, 365 Data Science (ML), and the great free courses on @kaggle. One of the highlights was sending an SMS to myself using  @twilio! 🤯",1,5
1333835114233491456,1258031380136509441,thatshutterboi,Tue Dec 01 18:07:27 +0000 2020,"Day 17 of #66daysofdata and today I started working on My Project. Wanted to do something like this for sometime. Nothing big but definitely would require a lot of work. Let's see how it goes.
And ofcourse Linear Algebra too took few hours from the day.
#MachineLearning #Data",0,4
1333832475957620736,19448058,paulapivat,Tue Dec 01 17:56:58 +0000 2020,"Day 10: #66daysofdata (2.0)

- ✍️Write up of Bayes' application to a medical diagnostic scenario. 
- Work in progress: https://t.co/PUduoX2F1S
- polished draft tomorrow",0,2
1333828210996379648,45938414,KiInoue,Tue Dec 01 17:40:01 +0000 2020,"Day40 of #66DaysOfData: for my next intro data project, I am going to build a supersonic jet using AWS.

Watching AWS re:Invent keynote by Jassey.  It really is amazing how they can differentiate themselves from their competitors.",0,2
1333826592666132480,2588345408,paulr_rohan,Tue Dec 01 17:33:35 +0000 2020,"My next #Blog  

#DataScience #100DaysOfMLCode #Python #DataScientist #66daysofdata #Statistics #Mathematics #pandas 

https://t.co/bXtcehObVX",4,5
1333807719086649345,1310565371389177858,R1SE_823,Tue Dec 01 16:18:35 +0000 2020,"Day 37 of #66daysofdata 
- Finished week 9 of ML by Andrew Ng",0,1
1333798282976321541,1265693353485701121,MarioRashadData,Tue Dec 01 15:41:06 +0000 2020,"Inspired by @KenJee_DS's previous #66DaysofData challenge, I'm starting my own personal version called #25DaysOfData since it's holiday season!

Each day I will either work on a side project, read new information, or post a medium article. Anyone is welcome to join! https://t.co/W0Ucj6sUbt",0,9
1333749554856996864,62014349,spencermoses,Tue Dec 01 12:27:28 +0000 2020,Accuracy paradox - not all mistakes are equal #66daysofdata,0,1
1333732012213948417,1199473474202406912,SadounMohammad,Tue Dec 01 11:17:45 +0000 2020,"Day 5 of #66daysofdata 

I've completed the Introduction to the Tidyverse course. Also, I started with Introduction to Importing Data in R, and I've completed the first chapter importing data from flat files with utils.",0,1
1333714720705052674,1453368613,VivanVatsa,Tue Dec 01 10:09:03 +0000 2020,"hello world.
I'm part of the #66daysofdata challenge.
learning technology everything. https://t.co/5uaLANNtbw",0,2
1333682990749163520,2212129783,sam_jwalsh,Tue Dec 01 08:02:58 +0000 2020,"#66daysofdata 
Day 14:
Wow two weeks already. 
-Today I worked with some statcast data to compute launch angle variances. I want to see if this is a factor that is predictive of stats like batting average or BABIP
-I also found a dataset for PUBG which I'm excited for",0,2
1333678101507710977,1300541186864590848,trainandtest,Tue Dec 01 07:43:32 +0000 2020,"A complete guide to Sentiment Analysis and it’s Applications!

Source: Medium 

#100DaysOfMLCode #100DaysOfCode #66daysofdata #DataScience #Data #MachineLearning #ArtificialIntelligence #AI #ML 

https://t.co/eyrcNBzNxL",7,6
1333642357967876096,1301025989359788033,AMuktineni,Tue Dec 01 05:21:30 +0000 2020,"Day 5 of #66daysofdata (2.0)

Completed Chapter 1 in 'Intermediate Importing Data in Python' @DataCamp during which I practiced Importing and locally saving datasets from the web, loading datasets into Pandas DataFrames, make HTTP (GET) requests, scrape web data such as HTML.",1,10
1333634038674976768,2771098682,pigglymichele,Tue Dec 01 04:48:27 +0000 2020,"✅ DAY 41 of #66daysofdata 

✨ I only reviewed some of the tableau elearning vids like context filters, sets, scatter plots and maps. 
Also tried to plot my data proj map but it keeps showing the data points in jersey instead of nyc 😫

#tableau",0,2
